Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.00420094,7.06795645,7.52279758,7.41596651,7.92386055,7.80396605,8.07092381,8.6936779,7.57650805,10.06154442,..,..
Lebanon,LBN,Government Effectiveness: Estimate,GE.EST,-0.24008908867836,-0.307863891124725,-0.256652057170868,-0.40157213807106,-0.483212560415268,-0.460771948099136,-0.67380428314209,-0.809089601039886,-1.20542764663696,-1.31225943565369,-1.45929002761841,-1.58038187026978
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.14902997016907,2.43396997451782,..,..,2.12633323669434,2.13748621940613,2.52722072601318,2.60026550292969,1.66996812820435,..,..,..
Lebanon,LBN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.538,0.524635970592499,..,0.515125513076782,..,..,..
Lebanon,LBN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,14,14,12,12,12,12,13,15,13,9.5,10,10
Lebanon,LBN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.628,78.765,78.973,79.229,79.505,79.654,79.729,79.236,77.804,75.047,74.416,..
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.98937634457757,4.16539813900342,4.67817522836761,4.48688434454642,5.06266311306368,4.50513980065137,4.85179457921743,4.24221838501955,3.0326454174822,3.36622246400457,..,..
Lebanon,LBN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.66481232643127,-1.69035339355469,-1.69794130325317,-1.69836449623108,-1.61568403244019,-1.62222766876221,-1.62160050868988,-1.67235708236694,-1.62117540836334,-1.48200488090515,-1.4225754737854,-1.51903915405273
Lebanon,LBN,Rule of Law: Estimate,RL.EST,-0.70023500919342,-0.731825530529022,-0.721162438392639,-0.807239651679993,-0.810822367668152,-0.810203075408936,-0.782591283321381,-0.852763473987579,-0.905838549137115,-1.09179306030273,-1.10306346416473,-1.16507518291473
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,..
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.04389858,10.99592113,9.99930382,9.2965641,9.24261093,10.57480335,11.114995,11.94662285,10.27927017,10.21370411,..,..
Lesotho,LSO,Government Effectiveness: Estimate,GE.EST,-0.426588296890259,-0.457246333360672,-0.595968306064606,-0.757916867733002,-0.878702759742737,-0.924170434474945,-0.922583103179932,-0.902533769607544,-0.978631913661957,-0.947156667709351,-0.887993335723877,-0.953606307506561
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.67000007629395,7.28999996185303,7.19999980926514,7.64250230789185,7.55247402191162,7.23117733001709,7.40291881561279,7.19406890869141,6.99799251556396,7.50747919082642,6.43347549438477,6.69212198257446
Lesotho,LSO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.371,0.398492515087128,..,0.400392591953278,..,..,..
Lesotho,LSO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,1040,948,853,780,721,681,659,654,609,636,665,664
Lesotho,LSO,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,10.82,10.78,9.92,8.85,7.52,6.52,5.42,4.99,4.35,3.75,3.03,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.835,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693,53.062,53.036,..
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.14822824003539,2.02650934722648,1.95379737279179,1.86575796326436,1.96391309240563,2.27078249552627,1.9993940110556,1.84049776969628,1.82457826486114,1.56061124415555,1.46633375643663,..
Lesotho,LSO,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,40.7,..,..,..,..,..,..
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.274199098348618,0.338074296712875,-0.332812041044235,-0.3187076151371,-0.244855865836143,-0.194124817848206,-0.188606411218643,-0.427980333566666,-0.25351294875145,-0.213224932551384,-0.292736917734146,-0.30576080083847
Lesotho,LSO,Rule of Law: Estimate,RL.EST,-0.269323468208313,-0.203416720032692,-0.209705591201782,-0.194238901138306,-0.186329171061516,-0.300513446331024,-0.366341024637222,-0.426953673362732,-0.48789855837822,-0.431362420320511,-0.473294049501419,-0.480017185211182
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834118658555,955.221236301503,967.51928598325,974.382482849023
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.15444565,7.09007835,8.77403069,10.46927643,9.90062618,10.47271252,10.35222721,8.42100334,16.96832657,16.6163311,..,..
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.15850818157196,-1.3646342754364,-1.3380823135376,-1.37358951568604,-1.31663775444031,-1.36426866054535,-1.32320761680603,-1.39497494697571,-1.45912337303162,-1.40994322299957,-1.43107986450195,-1.35536432266235
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.77711999416351,1.69078004360199,2.16898345947266,2.11587476730347,2.11479687690735,2.24632501602173,2.41389799118042,2.16508197784424,2.13601422309875,2.11186790466309,2.27609586715698,..
Liberia,LBR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.319,0.317570239305496,..,0.319014221429825,..,..,..
Liberia,LBR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,304,308,308,308,308,308,308,308,308,308,308,308
Liberia,LBR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.55,0.53,0.49,0.42,0.38,0.34,0.29,0.32,0.33,0.28,0.24,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.913,59.943,59.121,59.148,60.416,60.553,60.853,61.104,60.948,60.747,61.1,..
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.18202743211185,1.08123677293918,1.03252916478791,1.05149809603217,1.06263832185229,0.940009270135755,0.938216027306212,0.940305253925036,0.973405960386543,0.998322660417257,1.26514347454168,..
Liberia,LBR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,55.5,..,56.6,..,..,..,..,..,..,..
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.484476506710052,-0.475507080554962,-0.615449607372284,-0.817833304405212,-0.441768199205399,-0.319722712039948,-0.204105362296104,-0.341008901596069,-0.309115260839462,-0.286003470420837,-0.267271250486374,-0.1162094399333
Liberia,LBR,Rule of Law: Estimate,RL.EST,-0.888212502002716,-0.882252216339111,-0.803825914859772,-0.876839280128479,-0.967119812965393,-0.969253301620483,-1.00164043903351,-1.00460588932037,-1.0347945690155,-0.942662179470062,-0.91592663526535,-1.03163075447083
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Government Effectiveness: Estimate,GE.EST,-1.26853775978088,-1.31830942630768,-1.51847803592682,-1.49434292316437,-1.75351476669312,-1.60553634166718,-1.68525779247284,-1.77421140670776,-1.85938096046448,-1.74811494350433,-1.75577163696289,-1.63588905334473
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,40,40,40,40,40,40,40,59,59,59,59,59
Libya,LBY,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.247,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472,71.911,72.151,..
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.74560382719202,7.63933084825893,15.4795763013832,..,..,..,..,..,..,..,..,..
Libya,LBY,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.5869597196579,-1.84407651424408,-2.35340714454651,-2.18965125083923,-2.27473783493042,-2.35357618331909,-2.43511581420898,-2.56589818000793,-2.46235728263855,-2.30847406387329,-2.19370174407959,-2.1680154800415
Libya,LBY,Rule of Law: Estimate,RL.EST,-0.980967283248901,-1.26114928722382,-1.38994157314301,-1.52249729633331,-1.69788837432861,-1.68399310112,-1.6911062002182,-1.76349604129791,-1.88296401500702,-1.80367946624756,-1.80142295360565,-1.76977610588074
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7733.39007562927,7008.20648391963,7633.45142779936
Liechtenstein,LIE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Government Effectiveness: Estimate,GE.EST,1.78074657917023,1.74691927433014,1.69893741607666,1.65257394313812,1.66266179084778,1.71803462505341,1.68894004821777,1.65031254291534,1.76157629489899,1.4647536277771,1.48778104782104,1.62781953811646
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.319512195122,..
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.38919961452484,1.39717161655426,1.45886182785034,1.43777513504028,1.45326995849609,1.45908486843109,1.45383167266846,1.59764981269836,1.66921818256378,1.59568464756012,1.64275300502777,1.61275815963745
Liechtenstein,LIE,Rule of Law: Estimate,RL.EST,1.59499299526215,1.57755279541016,1.73986077308655,1.64626502990723,1.64660286903381,1.63437044620514,1.63467311859131,1.63642859458923,1.71570253372192,1.70426070690155,1.71995604038239,1.71267354488373
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,167187.15730982,..,..,..,..,..,..,..,..
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.28,6.13,6.19,6.49,6.64,6.48,6.53,6.99,7.48,7.82,7.46,..
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,0.826729953289032,0.8258997797966,0.977036237716675,1.15046727657318,1.03285944461823,0.929402828216553,1.0314474105835,1.00766611099243,1.0149097442627,1.01744949817657,0.993961572647095,1.05012118816376
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.75802993774414,4.60233020782471,4.48657989501953,4.2271900177002,4.004310131073,3.81220006942749,3.89289999008179,3.9640998840332,4.50859022140503,4.25490999221802,..,..
Lithuania,LTU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.712,0.726695239543915,..,0.70604795217514,..,..,..
Lithuania,LTU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,63,61,58,55,54,52,44,41,28,26,30,28
Lithuania,LTU,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.06,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,74.9780487804878,74.0365853658537,75.7926829268293,..
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.765265810142739,0.762907482084214,0.879596257744358,1.13774817357899,1.47750587185705,1.71207046761202,1.96637494666771,1.99761905657542,2.06953718604563,1.96692451680381,2.52262366538611,..
Lithuania,LTU,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,1.6,1.3,1.8,1.5,1.9,1.4,1.4,1,0.4,0.4,..,..
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.786209881305695,0.964532315731049,0.742136418819427,0.749750256538391,0.8147212266922,0.765565991401672,0.729236841201782,0.770623564720154,0.92147696018219,0.809846818447113,0.653032541275024,0.742111504077911
Lithuania,LTU,Rule of Law: Estimate,RL.EST,0.844753980636597,0.829998910427094,0.937465846538544,0.97820919752121,0.996741414070129,0.961514294147491,0.923098206520081,0.985989809036255,0.94848245382309,1.07464647293091,1.06033229827881,1.26719617843628
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12522.3408614335,13161.6342669635,13776.1052981213,14300.2553666736,14870.1049461514,15775.00059445,16709.5561779447,17537.4819556631,17540.2948595021,18619.7026827218,18884.5148575051,18685.551945873
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.29,5.24,5.23,5.08,5.07,5.14,5.28,5.47,5.74,5.67,5.46,..
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,1.66362190246582,1.62242209911346,1.64794015884399,1.69270300865173,1.65589165687561,1.64544296264648,1.73641335964203,1.69548451900482,1.79238891601562,1.67725694179535,1.77222788333893,1.91421329975128
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.87815999984741,4.686607837677,3.85569000244141,3.76792001724243,4.46611595153809,3.48645997047424,3.66211009025574,3.73606991767883,3.85349988937378,3.71989011764526,4.70302200317383,..
Luxembourg,LUX,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.692,0.692368566989899,..,0.686146140098572,..,..,..
Luxembourg,LUX,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,9.7,8,5,6.1,5.7,6.2,7.9,8.9,5.8,6.1,8.3,7.3
Luxembourg,LUX,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.06,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,83.0463414634146,..
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.358937251707305,0.358492375793951,0.366856825936978,0.415571527949753,0.378949157263331,0.495110917223231,0.500655642661875,0.546705762701995,0.57578622567143,0.471678356636088,0.700406724896945,..
Luxembourg,LUX,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0.6,1.2,1.5,1.7,1.6,1.5,0.9,0.9,..,2.7,..,..
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.33191883563995,1.33524811267853,1.37832379341125,1.42636823654175,1.40361714363098,1.3128936290741,1.34749054908752,1.3333135843277,1.21248233318329,1.19407951831818,1.06439006328583,1.05400168895721
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,1.79168510437012,1.80755913257599,1.901979804039,1.83813381195068,1.71983742713928,1.69909048080444,1.76795589923859,1.74955821037292,1.73590040206909,1.74762201309204,1.76851046085358,1.75243473052979
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,104487.744238704,105338.956059283,105583.937014123,105462.012584423,108351.452158933,107142.127556443,106376.783565763,107350.626687276,104616.03467801,110425.88843286,109714.924316129,106342.757463856
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Government Effectiveness: Estimate,GE.EST,1.08708012104034,1.05867087841034,1.46286869049072,1.41346395015717,1.14072906970978,1.33569025993347,1.1579931974411,1.12508857250214,1.07495975494385,1.08387625217438,1.10521340370178,1.08997046947479
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.32516002655029,2.05048990249634,2.04853010177612,3.00247001647949,3.09952998161316,2.70949006080627,2.7334098815918,3.0654399394989,6.38948011398315,5.10697984695435,6.18937015533447,..
"Macao SAR, China",MAC,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.759,0.763288140296936,..,0.795671582221985,..,..,..
"Macao SAR, China",MAC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,79,83,74,68,65,67,57,62,61,56,48,51
"Macao SAR, China",MAC,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.326,83.727,83.883,83.984,84.231,84.563,84.928,84.978,85.184,85.399,85.377,..
"Macao SAR, China",MAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.62878555059433,0.757722914218903,1.20616853237152,1.18745315074921,1.39056718349457,1.40713012218475,1.22980165481567,1.21542155742645,1.13755202293396,1.02902102470398,1.12270271778107,1.07105338573456
"Macao SAR, China",MAC,Rule of Law: Estimate,RL.EST,0.64735621213913,0.638206481933594,0.950352728366852,0.891232967376709,0.820777177810669,0.814161896705627,0.971355676651001,0.88164347410202,0.811480820178986,0.780341923236847,0.791236340999603,0.783238708972931
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,93164.193587976,98998.2586741496,92322.2273232045,70070.2918001631,68570.512855482,75807.990437175,79378.3395479546,75835.7636508166,33952.4969134127,42121.7745037138,34121.9508226626,59602.3570393926
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.9110589,3.75156283,4.46240282,5.0062542,5.33248854,4.80225992,4.22846937,3.10129309,3.72316122,3.5045228,..,..
Madagascar,MDG,Government Effectiveness: Estimate,GE.EST,-1.11727750301361,-1.14748251438141,-1.32273769378662,-1.33208250999451,-1.22864735126495,-1.19451534748077,-1.21214354038239,-1.19339692592621,-1.05303573608398,-1.02791666984558,-0.972033023834229,-1.02277612686157
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.46357321739197,2.40690064430237,2.98742127418518,2.70418834686279,2.69792056083679,2.70137405395508,3.04906916618347,3.01338386535645,3.25443387031555,3.19807553291321,3.13901996612549,..
Madagascar,MDG,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.374,0.38549268245697,..,0.391991019248962,..,..,..
Madagascar,MDG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,236,233,233,233,233,233,233,233,233,233,233,233
Madagascar,MDG,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.2,0.21,0.23,0.25,0.26,0.27,0.29,0.29,0.3,0.3,0.3,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.544,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182,64.485,65.23,..
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.592764957720632,0.578559931839726,0.556391260884791,0.520469241195104,0.501387044175783,0.506222289767563,0.532102174287315,0.545343037675691,0.673153896375499,0.692132176722242,0.651003969501107,..
Madagascar,MDG,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,84.7,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.536136984825134,-0.659993410110474,-0.557235836982727,-0.427762925624847,-0.294186472892761,-0.302837282419205,-0.578798413276672,-0.313957303762436,-0.509334743022919,-0.542262673377991,-0.480796605348587,-0.690745651721954
Madagascar,MDG,Rule of Law: Estimate,RL.EST,-0.927833795547485,-0.920765519142151,-0.736947298049927,-0.705094575881958,-0.831999182701111,-0.875741600990295,-0.836356043815613,-1.01349878311157,-0.879633843898773,-0.885595560073853,-0.950021684169769,-0.974946022033691
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,442.641500123543,440.674658903628,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,436.090064737198,442.415162117323,448.058746204617
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.02199793,8.22379494,6.89776182,6.62879086,7.72703791,7.58438921,6.87366676,7.15010023,7.0088768,7.41194487,..,..
Malawi,MWI,Government Effectiveness: Estimate,GE.EST,-0.509652614593506,-0.509584069252014,-0.657211363315582,-0.738582670688629,-0.795695960521698,-0.725338280200958,-0.801393151283264,-0.798645079135895,-0.818265616893768,-0.79249095916748,-0.853226065635681,-0.859506547451019
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.52861189842224,3.92116975784302,3.66006016731262,3.44449663162231,3.24413061141968,3.57505488395691,3.32295989990234,..,..,..,..,..
Malawi,MWI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.407,0.411061704158783,..,0.413240641355515,..,..,..
Malawi,MWI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,291,261,228,197,176,162,153,146,138,132,125,119
Malawi,MWI,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.47,3.19,2.92,2.63,2.31,1.92,1.52,1.31,1.13,0.97,0.81,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904,62.898,..
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.765630689417871,0.809790017163078,0.580771920223763,0.450825678295219,0.452047299475691,0.530100463619354,0.589501502223623,0.760781826918983,0.834281207531417,0.75913111163443,0.636293160064403,..
Malawi,MWI,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,72.8,..,..,78.3,..,..,..,..
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.00268616923131049,-0.20580980181694,0.0810932070016861,0.0342932753264904,-0.116127513349056,-0.249828174710274,-0.431215286254883,-0.286819607019424,-0.118886552751064,-0.10926304012537,-0.157983273267746,-0.235615640878677
Malawi,MWI,Rule of Law: Estimate,RL.EST,-0.240807324647903,-0.162676721811295,-0.288955628871918,-0.32932847738266,-0.395066827535629,-0.394054114818573,-0.405365645885468,-0.342049658298492,-0.277480274438858,-0.248572364449501,-0.221973344683647,-0.155495509505272
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,512.740317968077,525.357645516578,539.562601911645,539.605363240686,538.221990810316,544.795729217028,553.528790898715,569.866249368475,559.447086082658,569.968967318961,560.635759711524,556.744034801608
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.45786357,3.51276922,3.71036959,3.82201481,3.70085335,3.71472311,3.75944281,3.83991051,4.08395433,4.38380671,..,..
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,0.906338155269623,0.993431925773621,1.14593541622162,0.91708517074585,0.817718744277954,0.77773243188858,1.05388987064362,0.967774987220764,1.02225887775421,0.952433526515961,0.992667615413666,0.875369668006897
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.73902988433838,5.48120021820068,5.02935981750488,4.70381021499634,4.34598445892334,4.18488502502441,4.13194847106934,3.97953963279724,4.51888704299927,4.26109409332275,3.49933791160583,3.62725496292114
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.622,0.632578670978546,..,0.610976159572601,..,..,..
Malaysia,MYS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,86,91,93,90,94,94,92,92,90,97,111,122
Malaysia,MYS,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.19,0.18,0.17,0.16,0.14,0.12,0.11,0.11,0.1,0.1,0.09,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884,76.26,..
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.41333070740643,1.49929579850642,1.45511301633341,1.50389842704146,1.3843347942822,1.10033460723613,0.960308762120989,0.894622791765709,1.00200482439602,0.986864882084694,0.957534540141842,..
Malaysia,MYS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,0.2,..,..,0.1,..,..,..,..,..
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.00521240243688226,0.0517915934324265,0.266619145870209,0.25394731760025,0.129485934972763,0.111209630966187,0.248113676905632,0.14648012816906,0.125864699482918,0.0595565475523472,0.163117811083794,0.16851469874382
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.379769444465637,0.341337561607361,0.524089753627777,0.402504026889801,0.387877881526947,0.388218402862549,0.529206156730652,0.4915691614151,0.573119819164276,0.532065808773041,0.561419248580933,0.571915447711945
